aeu.ark+=13960=t3bz6p22s	245 
aeu.ark+=13960=t3bz6p22s	260 
aeu.ark+=13960=t3bz6p22s	490 
aeu.ark+=13960=t3bz6p22s	500 
aeu.ark+=13960=t3bz6p22s	533 
aeu.ark+=13960=t3bz6p22s	534 
aeu.ark+=13960=t3bz6p22s	538 
aeu.ark+=13960=t3bz6p22s	596 
aeu.ark+=13960=t3bz6p22s	970 
aeu.ark+=13960=t3bz6p22s	971 
aeu.ark+=13960=t3bz6p22s	039 
aeu.ark+=13960=t3bz6p22s	852 
aeu.ark+=13960=t3bz6p22s	974 
aeu.ark+=13960=t3dz0tv61	016 
aeu.ark+=13960=t3dz0tv61	020 
aeu.ark+=13960=t3dz0tv61	035 
aeu.ark+=13960=t3dz0tv61	035 
aeu.ark+=13960=t3dz0tv61	035 
aeu.ark+=13960=t3dz0tv61	035 
aeu.ark+=13960=t3dz0tv61	040 
aeu.ark+=13960=t3dz0tv61	043 
aeu.ark+=13960=t3dz0tv61	082 
aeu.ark+=13960=t3dz0tv61	090 
aeu.ark+=13960=t3dz0tv61	245 
aeu.ark+=13960=t3dz0tv61	260 
aeu.ark+=13960=t3dz0tv61	490 
aeu.ark+=13960=t3dz0tv61	533 
aeu.ark+=13960=t3dz0tv61	534 
aeu.ark+=13960=t3dz0tv61	538 
aeu.ark+=13960=t3dz0tv61	596 
aeu.ark+=13960=t3dz0tv61	651 
aeu.ark+=13960=t3dz0tv61	651 
aeu.ark+=13960=t3dz0tv61	970 
aeu.ark+=13960=t3dz0tv61	971 
aeu.ark+=13960=t3dz0tv61	039 
aeu.ark+=13960=t3dz0tv61	852 
aeu.ark+=13960=t3dz0tv61	974 
aeu.ark+=13960=t3mw37x1s	016 
aeu.ark+=13960=t3mw37x1s	020 
aeu.ark+=13960=t3mw37x1s	035 
aeu.ark+=13960=t3mw37x1s	035 
aeu.ark+=13960=t3mw37x1s	035 
aeu.ark+=13960=t3mw37x1s	035 
aeu.ark+=13960=t3mw37x1s	040 
aeu.ark+=13960=t3mw37x1s	043 
aeu.ark+=13960=t3mw37x1s	082 
aeu.ark+=13960=t3mw37x1s	090 
aeu.ark+=13960=t3mw37x1s	100 
aeu.ark+=13960=t3mw37x1s	245 
aeu.ark+=13960=t3mw37x1s	250 
aeu.ark+=13960=t3mw37x1s	260 
aeu.ark+=13960=t3mw37x1s	490 
aeu.ark+=13960=t3mw37x1s	500 
aeu.ark+=13960=t3mw37x1s	500 
aeu.ark+=13960=t3mw37x1s	533 
aeu.ark+=13960=t3mw37x1s	534 
aeu.ark+=13960=t3mw37x1s	538 
aeu.ark+=13960=t3mw37x1s	596 
aeu.ark+=13960=t3mw37x1s	651 
aeu.ark+=13960=t3mw37x1s	651 
aeu.ark+=13960=t3mw37x1s	970 
aeu.ark+=13960=t3mw37x1s	971 
aeu.ark+=13960=t3mw37x1s	039 
aeu.ark+=13960=t3mw37x1s	852 
aeu.ark+=13960=t3mw37x1s	974 
aeu.ark+=13960=t3tt5583b	016 
aeu.ark+=13960=t3tt5583b	020 
aeu.ark+=13960=t3tt5583b	035 
aeu.ark+=13960=t3tt5583b	035 
aeu.ark+=13960=t3tt5583b	035 
aeu.ark+=13960=t3tt5583b	035 
aeu.ark+=13960=t3tt5583b	040 
aeu.ark+=13960=t3tt5583b	082 
aeu.ark+=13960=t3tt5583b	090 
aeu.ark+=13960=t3tt5583b	100 
aeu.ark+=13960=t3tt5583b	245 
aeu.ark+=13960=t3tt5583b	260 
aeu.ark+=13960=t3tt5583b	490 
aeu.ark+=13960=t3tt5583b	533 
aeu.ark+=13960=t3tt5583b	534 
aeu.ark+=13960=t3tt5583b	538 
aeu.ark+=13960=t3tt5583b	596 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	650 
aeu.ark+=13960=t3tt5583b	970 
aeu.ark+=13960=t3tt5583b	971 
aeu.ark+=13960=t3tt5583b	039 
aeu.ark+=13960=t3tt5583b	852 
aeu.ark+=13960=t3tt5583b	974 
aeu.ark+=13960=t43r1jb8r	016 
aeu.ark+=13960=t43r1jb8r	020 
aeu.ark+=13960=t43r1jb8r	035 
aeu.ark+=13960=t43r1jb8r	035 
aeu.ark+=13960=t43r1jb8r	035 
aeu.ark+=13960=t43r1jb8r	035 
aeu.ark+=13960=t43r1jb8r	040 
aeu.ark+=13960=t43r1jb8r	043 
aeu.ark+=13960=t43r1jb8r	082 
aeu.ark+=13960=t43r1jb8r	090 
aeu.ark+=13960=t43r1jb8r	100 
aeu.ark+=13960=t43r1jb8r	245 
aeu.ark+=13960=t43r1jb8r	260 
aeu.ark+=13960=t43r1jb8r	490 
aeu.ark+=13960=t43r1jb8r	533 
aeu.ark+=13960=t43r1jb8r	534 
aeu.ark+=13960=t43r1jb8r	538 
aeu.ark+=13960=t43r1jb8r	596 
aeu.ark+=13960=t43r1jb8r	651 
aeu.ark+=13960=t43r1jb8r	651 
aeu.ark+=13960=t43r1jb8r	970 
aeu.ark+=13960=t43r1jb8r	971 
aeu.ark+=13960=t43r1jb8r	039 
aeu.ark+=13960=t43r1jb8r	852 
aeu.ark+=13960=t43r1jb8r	974 
aeu.ark+=13960=t5fb6bb6f	016 
aeu.ark+=13960=t5fb6bb6f	020 
aeu.ark+=13960=t5fb6bb6f	035 
aeu.ark+=13960=t5fb6bb6f	035 
aeu.ark+=13960=t5fb6bb6f	035 
aeu.ark+=13960=t5fb6bb6f	035 
aeu.ark+=13960=t5fb6bb6f	040 
aeu.ark+=13960=t5fb6bb6f	082 
aeu.ark+=13960=t5fb6bb6f	090 
aeu.ark+=13960=t5fb6bb6f	100 
aeu.ark+=13960=t5fb6bb6f	245 
aeu.ark+=13960=t5fb6bb6f	260 
aeu.ark+=13960=t5fb6bb6f	490 
aeu.ark+=13960=t5fb6bb6f	500 
aeu.ark+=13960=t5fb6bb6f	510 
aeu.ark+=13960=t5fb6bb6f	533 
aeu.ark+=13960=t5fb6bb6f	534 
aeu.ark+=13960=t5fb6bb6f	538 
aeu.ark+=13960=t5fb6bb6f	596 
aeu.ark+=13960=t5fb6bb6f	650 
aeu.ark+=13960=t5fb6bb6f	650 
aeu.ark+=13960=t5fb6bb6f	970 
aeu.ark+=13960=t5fb6bb6f	971 
aeu.ark+=13960=t5fb6bb6f	039 
aeu.ark+=13960=t5fb6bb6f	852 
aeu.ark+=13960=t5fb6bb6f	974 
aeu.ark+=13960=t61553w08	016 
aeu.ark+=13960=t61553w08	020 
aeu.ark+=13960=t61553w08	035 
aeu.ark+=13960=t61553w08	035 
aeu.ark+=13960=t61553w08	035 
aeu.ark+=13960=t61553w08	035 
aeu.ark+=13960=t61553w08	040 
aeu.ark+=13960=t61553w08	043 
aeu.ark+=13960=t61553w08	082 
aeu.ark+=13960=t61553w08	090 
aeu.ark+=13960=t61553w08	245 
aeu.ark+=13960=t61553w08	260 
aeu.ark+=13960=t61553w08	490 
aeu.ark+=13960=t61553w08	533 
aeu.ark+=13960=t61553w08	534 
aeu.ark+=13960=t61553w08	538 
aeu.ark+=13960=t61553w08	596 
aeu.ark+=13960=t61553w08	650 
aeu.ark+=13960=t61553w08	650 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	651 
aeu.ark+=13960=t61553w08	970 
aeu.ark+=13960=t61553w08	971 
aeu.ark+=13960=t61553w08	039 
aeu.ark+=13960=t61553w08	852 
aeu.ark+=13960=t61553w08	974 
aeu.ark+=13960=t78s57j60	016 
aeu.ark+=13960=t78s57j60	020 
aeu.ark+=13960=t78s57j60	035 
aeu.ark+=13960=t78s57j60	035 
aeu.ark+=13960=t78s57j60	035 
aeu.ark+=13960=t78s57j60	035 
aeu.ark+=13960=t78s57j60	040 
aeu.ark+=13960=t78s57j60	043 
aeu.ark+=13960=t78s57j60	082 
aeu.ark+=13960=t78s57j60	090 
aeu.ark+=13960=t78s57j60	100 
aeu.ark+=13960=t78s57j60	245 
aeu.ark+=13960=t78s57j60	260 
aeu.ark+=13960=t78s57j60	490 
aeu.ark+=13960=t78s57j60	500 
aeu.ark+=13960=t78s57j60	500 
aeu.ark+=13960=t78s57j60	533 
aeu.ark+=13960=t78s57j60	534 
aeu.ark+=13960=t78s57j60	538 
aeu.ark+=13960=t78s57j60	596 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	650 
aeu.ark+=13960=t78s57j60	970 
aeu.ark+=13960=t78s57j60	971 
aeu.ark+=13960=t78s57j60	039 
aeu.ark+=13960=t78s57j60	852 
aeu.ark+=13960=t78s57j60	974 
aeu.ark+=13960=t7wm25f52	016 
aeu.ark+=13960=t7wm25f52	020 
aeu.ark+=13960=t7wm25f52	035 
aeu.ark+=13960=t7wm25f52	035 
aeu.ark+=13960=t7wm25f52	035 
aeu.ark+=13960=t7wm25f52	035 
aeu.ark+=13960=t7wm25f52	040 
aeu.ark+=13960=t7wm25f52	043 
aeu.ark+=13960=t7wm25f52	082 
aeu.ark+=13960=t7wm25f52	090 
aeu.ark+=13960=t7wm25f52	100 
aeu.ark+=13960=t7wm25f52	245 
aeu.ark+=13960=t7wm25f52	250 
aeu.ark+=13960=t7wm25f52	260 
aeu.ark+=13960=t7wm25f52	490 
aeu.ark+=13960=t7wm25f52	533 
aeu.ark+=13960=t7wm25f52	534 
aeu.ark+=13960=t7wm25f52	538 
aeu.ark+=13960=t7wm25f52	596 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	651 
aeu.ark+=13960=t7wm25f52	970 
aeu.ark+=13960=t7wm25f52	971 
aeu.ark+=13960=t7wm25f52	039 
aeu.ark+=13960=t7wm25f52	852 
aeu.ark+=13960=t7wm25f52	974 
aeu.ark+=13960=t93781z4j	016 
aeu.ark+=13960=t93781z4j	020 
aeu.ark+=13960=t93781z4j	035 
aeu.ark+=13960=t93781z4j	035 
aeu.ark+=13960=t93781z4j	035 
aeu.ark+=13960=t93781z4j	035 
aeu.ark+=13960=t93781z4j	040 
aeu.ark+=13960=t93781z4j	043 
aeu.ark+=13960=t93781z4j	082 
aeu.ark+=13960=t93781z4j	090 
aeu.ark+=13960=t93781z4j	100 
aeu.ark+=13960=t93781z4j	245 
aeu.ark+=13960=t93781z4j	260 
aeu.ark+=13960=t93781z4j	300 
aeu.ark+=13960=t93781z4j	490 
aeu.ark+=13960=t93781z4j	500 
aeu.ark+=13960=t93781z4j	500 
aeu.ark+=13960=t93781z4j	500 
aeu.ark+=13960=t93781z4j	533 
aeu.ark+=13960=t93781z4j	534 
aeu.ark+=13960=t93781z4j	538 
aeu.ark+=13960=t93781z4j	596 
aeu.ark+=13960=t93781z4j	650 
aeu.ark+=13960=t93781z4j	651 
aeu.ark+=13960=t93781z4j	700 
aeu.ark+=13960=t93781z4j	970 
aeu.ark+=13960=t93781z4j	971 
aeu.ark+=13960=t93781z4j	039 
aeu.ark+=13960=t93781z4j	852 
aeu.ark+=13960=t93781z4j	974 
chi.086142482	035 
chi.086142482	035 
chi.086142482	040 
chi.086142482	049 
chi.086142482	100 
chi.086142482	245 
chi.086142482	250 
chi.086142482	260 
chi.086142482	300 
chi.086142482	650 
chi.086142482	650 
chi.086142482	650 
chi.086142482	970 
chi.086142482	971 
chi.086142482	096 
chi.086142482	852 
chi.086142482	974 
chi.086549650	016 
chi.086549650	035 
chi.086549650	035 
chi.086549650	035 
chi.086549650	040 
chi.086549650	043 
chi.086549650	049 
chi.086549650	050 
chi.086549650	060 
chi.086549650	100 
chi.086549650	245 
chi.086549650	260 
chi.086549650	300 
chi.086549650	590 
chi.086549650	590 
chi.086549650	541 
chi.086549650	650 
chi.086549650	610 
chi.086549650	610 
chi.086549650	650 
chi.086549650	650 
chi.086549650	650 
chi.086549650	650 
chi.086549650	710 
chi.086549650	970 
chi.086549650	971 
chi.086549650	852 
chi.086549650	974 
chi.086602652	010 
chi.086602652	035 
chi.086602652	035 
chi.086602652	040 
chi.086602652	049 
chi.086602652	050 
chi.086602652	099 
chi.086602652	100 
chi.086602652	245 
chi.086602652	250 
chi.086602652	260 
chi.086602652	300 
chi.086602652	538 
chi.086602652	650 
chi.086602652	700 
chi.086602652	970 
chi.086602652	971 
chi.086602652	852 
chi.086602652	974 
chi.086892435	035 
chi.086892435	035 
chi.086892435	035 
chi.086892435	040 
chi.086892435	041 
chi.086892435	100 
chi.086892435	245 
chi.086892435	250 
chi.086892435	260 
chi.086892435	300 
chi.086892435	500 
chi.086892435	538 
chi.086892435	650 
chi.086892435	650 
chi.086892435	700 
chi.086892435	700 
chi.086892435	970 
chi.086892435	971 
chi.086892435	852 
chi.086892435	974 
chi.13160624	035 
chi.13160624	035 
chi.13160624	040 
chi.13160624	049 
chi.13160624	099 
chi.13160624	100 
chi.13160624	245 
chi.13160624	260 
chi.13160624	300 
chi.13160624	538 
chi.13160624	650 
chi.13160624	970 
chi.13160624	971 
chi.13160624	092 
chi.13160624	852 
chi.13160624	974 
chi.73435475	035 
chi.73435475	035 
chi.73435475	040 
chi.73435475	049 
chi.73435475	099 
chi.73435475	110 
chi.73435475	245 
chi.73435475	260 
chi.73435475	300 
chi.73435475	500 
chi.73435475	500 
chi.73435475	515 
chi.73435475	538 
chi.73435475	650 
chi.73435475	970 
chi.73435475	971 
chi.73435475	852 
chi.73435475	974 
chi.73436278	035 
chi.73436278	035 
chi.73436278	040 
chi.73436278	049 
chi.73436278	099 
chi.73436278	100 
chi.73436278	245 
chi.73436278	250 
chi.73436278	260 
chi.73436278	300 
chi.73436278	515 
chi.73436278	538 
chi.73436278	650 
chi.73436278	700 
chi.73436278	970 
chi.73436278	971 
chi.73436278	852 
chi.73436278	974 
chi.73436336	035 
chi.73436336	035 
chi.73436336	040 
chi.73436336	049 
chi.73436336	099 
chi.73436336	100 
chi.73436336	245 
chi.73436336	250 
chi.73436336	260 
chi.73436336	300 
chi.73436336	515 
chi.73436336	538 
chi.73436336	650 
chi.73436336	700 
chi.73436336	970 
chi.73436336	971 
chi.73436336	852 
chi.73436336	974 
coo.31924001115702	035 
coo.31924001115702	035 
coo.31924001115702	040 
coo.31924001115702	100 
coo.31924001115702	245 
coo.31924001115702	260 
coo.31924001115702	300 
coo.31924001115702	500 
coo.31924001115702	538 
coo.31924001115702	650 
coo.31924001115702	650 
coo.31924001115702	970 
coo.31924001115702	971 
coo.31924001115702	852 
coo.31924001115702	974 
coo.31924001116080	035 
coo.31924001116080	035 
coo.31924001116080	040 
coo.31924001116080	100 
coo.31924001116080	245 
coo.31924001116080	250 
coo.31924001116080	260 
coo.31924001116080	300 
coo.31924001116080	538 
coo.31924001116080	650 
coo.31924001116080	650 
coo.31924001116080	970 
coo.31924001116080	971 
coo.31924001116080	852 
coo.31924001116080	974 
coo.31924002880544	010 
coo.31924002880544	035 
coo.31924002880544	035 
coo.31924002880544	040 
coo.31924002880544	050 
coo.31924002880544	082 
coo.31924002880544	100 
coo.31924002880544	245 
coo.31924002880544	250 
coo.31924002880544	260 
coo.31924002880544	300 
coo.31924002880544	504 
coo.31924002880544	538 
coo.31924002880544	650 
coo.31924002880544	650 
coo.31924002880544	970 
coo.31924002880544	971 
coo.31924002880544	852 
coo.31924002880544	974 
coo.31924003113473	010 
coo.31924003113473	035 
coo.31924003113473	035 
coo.31924003113473	040 
coo.31924003113473	050 
coo.31924003113473	060 
coo.31924003113473	100 
coo.31924003113473	245 
coo.31924003113473	260 
coo.31924003113473	300 
coo.31924003113473	538 
coo.31924003113473	650 
coo.31924003113473	650 
coo.31924003113473	700 
coo.31924003113473	970 
coo.31924003113473	971 
coo.31924003113473	852 
coo.31924003113473	974 
coo.31924003122342	035 
coo.31924003122342	035 
coo.31924003122342	040 
coo.31924003122342	060 
coo.31924003122342	100 
coo.31924003122342	245 
coo.31924003122342	250 
coo.31924003122342	260 
coo.31924003122342	300 
coo.31924003122342	504 
coo.31924003122342	538 
coo.31924003122342	650 
coo.31924003122342	970 
coo.31924003122342	971 
coo.31924003122342	852 
coo.31924003122342	974 
coo.31924003122920	035 
coo.31924003122920	035 
coo.31924003122920	035 
coo.31924003122920	035 
coo.31924003122920	040 
coo.31924003122920	100 
coo.31924003122920	245 
coo.31924003122920	250 
coo.31924003122920	260 
coo.31924003122920	300 
coo.31924003122920	500 
coo.31924003122920	504 
coo.31924003122920	538 
coo.31924003122920	650 
coo.31924003122920	650 
coo.31924003122920	970 
coo.31924003122920	971 
coo.31924003122920	852 
coo.31924003122920	974 
coo.31924003593864	010 
coo.31924003593864	035 
coo.31924003593864	035 
coo.31924003593864	040 
coo.31924003593864	050 
coo.31924003593864	082 
coo.31924003593864	100 
coo.31924003593864	245 
coo.31924003593864	260 
coo.31924003593864	300 
coo.31924003593864	538 
coo.31924003593864	650 
coo.31924003593864	970 
coo.31924003593864	971 
coo.31924003593864	852 
coo.31924003593864	974 
coo.31924018268684	010 
coo.31924018268684	035 
coo.31924018268684	035 
coo.31924018268684	035 
coo.31924018268684	035 
coo.31924018268684	035 
coo.31924018268684	035 
coo.31924018268684	040 
coo.31924018268684	060 
coo.31924018268684	100 
coo.31924018268684	245 
coo.31924018268684	260 
coo.31924018268684	300 
coo.31924018268684	440 
coo.31924018268684	500 
coo.31924018268684	504 
coo.31924018268684	538 
coo.31924018268684	650 
coo.31924018268684	970 
coo.31924018268684	971 
coo.31924018268684	852 
coo.31924018268684	974 
coo.31924019233067	010 
coo.31924019233067	035 
coo.31924019233067	035 
coo.31924019233067	040 
coo.31924019233067	043 
coo.31924019233067	049 
coo.31924019233067	050 
coo.31924019233067	100 
coo.31924019233067	245 
coo.31924019233067	260 
coo.31924019233067	300 
coo.31924019233067	650 
coo.31924019233067	650 
coo.31924019233067	970 
coo.31924019233067	971 
coo.31924019233067	852 
coo.31924019233067	974 
coo.31924032259560	010 
coo.31924032259560	035 
coo.31924032259560	035 
coo.31924032259560	035 
coo.31924032259560	040 
coo.31924032259560	042 
coo.31924032259560	043 
coo.31924032259560	050 
coo.31924032259560	245 
coo.31924032259560	260 
coo.31924032259560	300 
coo.31924032259560	500 
coo.31924032259560	538 
coo.31924032259560	650 
coo.31924032259560	650 
coo.31924032259560	650 
coo.31924032259560	710 
coo.31924032259560	700 
coo.31924032259560	970 
coo.31924032259560	971 
coo.31924032259560	852 
coo.31924032259560	974 
coo.31924056710381	035 
coo.31924056710381	035 
coo.31924056710381	040 
coo.31924056710381	043 
coo.31924056710381	245 
coo.31924056710381	260 
coo.31924056710381	300 
coo.31924056710381	500 
coo.31924056710381	538 
coo.31924056710381	710 
coo.31924056710381	970 
coo.31924056710381	970 
coo.31924056710381	971 
coo.31924056710381	852 
coo.31924056710381	974 
coo.31924057000253	035 
coo.31924057000253	035 
coo.31924057000253	040 
coo.31924057000253	100 
coo.31924057000253	245 
coo.31924057000253	260 
coo.31924057000253	300 
coo.31924057000253	500 
coo.31924057000253	538 
coo.31924057000253	650 
coo.31924057000253	650 
coo.31924057000253	730 
coo.31924057000253	970 
coo.31924057000253	971 
coo.31924057000253	852 
coo.31924057000253	974 
coo.31924064802071	035 
coo.31924064802071	035 
coo.31924064802071	035 
coo.31924064802071	040 
coo.31924064802071	110 
coo.31924064802071	245 
coo.31924064802071	260 
coo.31924064802071	300 
coo.31924064802071	362 
coo.31924064802071	515 
coo.31924064802071	538 
coo.31924064802071	650 
coo.31924064802071	650 
coo.31924064802071	710 
coo.31924064802071	710 
coo.31924064802071	780 
coo.31924064802071	785 
coo.31924064802071	970 
coo.31924064802071	970 
coo.31924064802071	971 
coo.31924064802071	852 
coo.31924064802071	974 
coo.31924065737383	035 
coo.31924065737383	035 
coo.31924065737383	035 
coo.31924065737383	040 
coo.31924065737383	043 
coo.31924065737383	110 
coo.31924065737383	245 
coo.31924065737383	260 
coo.31924065737383	300 
coo.31924065737383	500 
coo.31924065737383	538 
coo.31924065737383	650 
coo.31924065737383	700 
coo.31924065737383	970 
coo.31924065737383	971 
coo.31924065737383	852 
coo.31924065737383	974 
coo.31924069792574	035 
coo.31924069792574	035 
coo.31924069792574	040 
coo.31924069792574	110 
coo.31924069792574	245 
coo.31924069792574	260 
coo.31924069792574	300 
coo.31924069792574	362 
coo.31924069792574	580 
coo.31924069792574	538 
coo.31924069792574	650 
coo.31924069792574	785 
coo.31924069792574	970 
coo.31924069792574	970 
coo.31924069792574	970 
coo.31924069792574	971 
coo.31924069792574	852 
coo.31924069792574	974 
coo.31924070254887	035 
coo.31924070254887	035 
coo.31924070254887	040 
coo.31924070254887	043 
coo.31924070254887	050 
coo.31924070254887	110 
coo.31924070254887	245 
coo.31924070254887	246 
coo.31924070254887	246 
coo.31924070254887	246 
coo.31924070254887	246 
coo.31924070254887	246 
coo.31924070254887	260 
coo.31924070254887	300 
coo.31924070254887	362 
coo.31924070254887	500 
coo.31924070254887	590 
coo.31924070254887	650 
coo.31924070254887	970 
coo.31924070254887	970 
coo.31924070254887	971 
coo.31924070254887	852 
coo.31924070254887	974 
coo.31924070269513	010 
coo.31924070269513	035 
coo.31924070269513	035 
coo.31924070269513	035 
coo.31924070269513	040 
coo.31924070269513	043 
coo.31924070269513	110 
coo.31924070269513	245 
coo.31924070269513	246 
coo.31924070269513	260 
coo.31924070269513	300 
coo.31924070269513	362 
coo.31924070269513	500 
coo.31924070269513	538 
coo.31924070269513	650 
coo.31924070269513	780 
coo.31924070269513	785 
coo.31924070269513	970 
coo.31924070269513	970 
coo.31924070269513	971 
coo.31924070269513	852 
coo.31924070269513	974 
coo.31924070982784	035 
coo.31924070982784	035 
coo.31924070982784	040 
coo.31924070982784	110 
coo.31924070982784	245 
coo.31924070982784	260 
coo.31924070982784	300 
coo.31924070982784	362 
coo.31924070982784	538 
coo.31924070982784	650 
coo.31924070982784	970 
coo.31924070982784	970 
coo.31924070982784	970 
coo.31924070982784	971 
coo.31924070982784	852 
coo.31924070982784	974 
coo.31924074072996	035 
coo.31924074072996	035 
coo.31924074072996	040 
coo.31924074072996	100 
coo.31924074072996	245 
coo.31924074072996	260 
coo.31924074072996	300 
coo.31924074072996	490 
coo.31924074072996	500 
coo.31924074072996	502 
coo.31924074072996	504 
coo.31924074072996	538 
coo.31924074072996	650 
coo.31924074072996	650 
coo.31924074072996	970 
coo.31924074072996	971 
coo.31924074072996	852 
coo.31924074072996	974 
coo.31924105635548	035 
coo.31924105635548	035 
coo.31924105635548	040 
coo.31924105635548	245 
coo.31924105635548	260 
coo.31924105635548	300 
coo.31924105635548	500 
coo.31924105635548	538 
coo.31924105635548	970 
coo.31924105635548	970 
coo.31924105635548	971 
coo.31924105635548	852 
coo.31924105635548	974 
coo.31924105647774	035 
coo.31924105647774	035 
coo.31924105647774	040 
coo.31924105647774	245 
coo.31924105647774	260 
coo.31924105647774	300 
coo.31924105647774	500 
coo.31924105647774	538 
coo.31924105647774	970 
coo.31924105647774	970 
coo.31924105647774	971 
coo.31924105647774	852 
coo.31924105647774	974 
dul1.ark+=13960=t10p1w656	035 
dul1.ark+=13960=t10p1w656	035 
dul1.ark+=13960=t10p1w656	040 
dul1.ark+=13960=t10p1w656	049 
dul1.ark+=13960=t10p1w656	090 
dul1.ark+=13960=t10p1w656	100 
dul1.ark+=13960=t10p1w656	245 
dul1.ark+=13960=t10p1w656	260 
dul1.ark+=13960=t10p1w656	300 
dul1.ark+=13960=t10p1w656	510 
dul1.ark+=13960=t10p1w656	538 
dul1.ark+=13960=t10p1w656	650 
dul1.ark+=13960=t10p1w656	970 
dul1.ark+=13960=t10p1w656	971 
dul1.ark+=13960=t10p1w656	092 
dul1.ark+=13960=t10p1w656	852 
dul1.ark+=13960=t10p1w656	974 
dul1.ark+=13960=t5bc4ss1w	035 
dul1.ark+=13960=t5bc4ss1w	035 
dul1.ark+=13960=t5bc4ss1w	040 
dul1.ark+=13960=t5bc4ss1w	049 
dul1.ark+=13960=t5bc4ss1w	099 
dul1.ark+=13960=t5bc4ss1w	110 
dul1.ark+=13960=t5bc4ss1w	245 
dul1.ark+=13960=t5bc4ss1w	260 
dul1.ark+=13960=t5bc4ss1w	300 
dul1.ark+=13960=t5bc4ss1w	500 
dul1.ark+=13960=t5bc4ss1w	500 
